,Stock,User,Comment,Comment Time
4115,ULKER,Yakari 93,120'den sahiplenenlere sabir dilerim...( yatirim tavsiyesi degildir ),1 saat önce
4116,ULKER,Gönül Sağlam,bu cok buyuk dengesizlik ...ulker gibi bir firmaya yakismadi.,1 saat önce
4117,ULKER,Sezai Patroit,anasinin damina kadar yolu var. fitil fitil ciksin bir yerlerinden,1 saat önce
4118,ULKER,Erdinç Uzuntürk,niye dustugu anlasildi,2 saat önce
4119,ULKER,Tırt Yatırımcı,"ayipya muhtesem bilanconun geldigi gun borclanmaya yetkisi almak icin spk ya basvurmak komedi gibi bunu icten ogrenen bofa gibi kurumlar mali millete yedirdi, bu aleni dolandiricilik. yazik.",2 saat önce
4120,ULKER,Av Ali Can,"yonetim kurulumuz tarafindan, sirketimiz ana sozlesmesinin 10'uncu maddesinde verilen yetkiye istinaden, sermaye piyasasi kurulu'nun onay tarihinden itibaren 1 yillik donem icerisinde bir veya birden fazla ihrac yoluyla turkiye disinda satilmak uzere gerceklestirilecek toplamda 550.000.000 abd dolari veya muadili tutara kadar borclanma araci ihraci yapilabilmesi icin sermaye piyasasi kurulu'na basvurulmasina karar verilmistir. bu karar kapsaminda 12 mart 2024 tarihinde sermaye piyasasi kurulu'na basvurulmustur. sermaye piyasasi kurulu'nun ihrac belgesini onayini muteakiben ihrac tarihindeki piyasa kosullari goz onunde bulundurularak ihraca iliskin nihai tutar, vade ve faiz belirlenerek ihraca iliskin nihai karar verilecektir. bahsi gecen ihrac limiti basvurusu kapsaminda ihrac edilmesi planlanan borclanma araclarindan elde edilen gelirin, 2020 yilinda ihrac edilen ve ekim 2025 vadeli eurobond'larin refinansmaninda kullanilmasi planlanmaktadir.&quot;",2 saat önce
4121,ULKER,Seref Aydin,turk borsa si,2 saat önce
4122,ULKER,Mahir Öksüzoglu,boyle bilanco nun ertesi gunu +7 den -2. 28 kapatan hareketi anlativersin simdi bana bidi bidi yapanlar.,2 saat önce
4123,ULKER,SERDAR UNLÜ,"karanliktada z*kerler si̇mdi̇ tam olur -2,02",3 saat önce
4124,ULKER,Mustafa Yurdakul,sabirli olun biraz benim maliyet 16 tl satmadim iyi yerlere gidecek bu kagit ytd,3 saat önce
4125,ULKER,Herhangibiri İ,kaliteli hic bir hissede boyle sacmalik gormedim. citi dunyalari aliyor ama bu tepe taklak,3 saat önce
4126,ULKER,Mustafa Yurdakul,kardesim burdakilere bakma bilancosu cok iyi ederine essek gibi gelir,3 saat önce
4127,ULKER,Mehmet Keskin,bu tahtaci denen vezevenk toplamadan goturmeyecek. bundan sonrada borsa morsa yok.,3 saat önce
4128,ULKER,Kararsız Kararlı,tum samimiyetimle yaziyorum vallahi de billahi de ulker hisssi alinmaz.. yeni hisse almayin... onca yil bekleyip te yaptigi hareket bu iste ilk defa olumlu blanco uzerine.. simdi blanco balonu da patladi.. kim girer artik blanco olumlu gelecek diye... bir gunde gordugu yerden yuzde 10 dustu bile... kirmiza yakmasin yeter diyordum.. tabana kosuyor... bunun arkasida gelebilir... bence uzak durun.. elde olan icin beklemek baska ama yeni hisse sakin haaaa almayin.. su hareketi yapan hisse vallahi alinmaz bedava olsa alinmaz....,3 saat önce
4129,ULKER,Yakari 93,parayi kolay kazanmiyoruz . birkac corbaciya kolay kaptirmayin. sabahtan beri tavan yaygarasi yapanlari sikayet edin. surec uzun da olsa mutlaka sonuc alirsiniz. cocugunuzun rizkini bazi tipler yemesin !,4 saat önce
4130,ULKER,Batuhan Ekinci,hani bilancosu aciklanmamis gozukuyor nerden bakiyoruz bilancoya,4 saat önce
4131,ULKER,hakan erdil,110 da ki gap ialip donmezde satiiinnnn la,3 saat önce
4132,ULKER,Mahir Öksüzoglu,122 den 112 ye nasi iimi bole,3 saat önce
4133,ULKER,Kararsız Kararlı,stop.... stop.... taban hareketi gibi.. tabana gidiyor... alacagini aldi millet.. en buyuk tepesini yapti anlasilan.. deli gibi satiyorlar... 122 yapmis daha ne yapsin.. bidaha burayi gormeyecegine inaniyorlar... yarisini sattim kalani da 110 un altina inerse veririrm arkama bile bakmam... ulkerde her sey ayni....,3 saat önce
4134,ULKER,hakan erdil,tabana gidiyor,3 saat önce
4135,ULKER,Mert Kütük,ne guzel iste o hareketi yapsinki yatirimci maliyetlenebilsin. surekli yukariya ucan kacan hisseyi nabalim.,3 saat önce
4136,ULKER,Mahir Öksüzoglu,bi acip bakin son 2 haftada bu hareketi kac defa yapti.,3 saat önce
4137,ULKER,Paranin Nabzi,devlet halk soymak icin cabaliyor artik ulker gurubu da buna girmis bundan sonra halki soyma pesinde ler gelininin parasina cokecekler halkin donuna kadar alacaklar borsada akilli olan daha girmesin,3 saat önce
4138,ULKER,SERDAR UNLÜ,bi̇st kumarhane saygiyla sunar !!,3 saat önce
4139,ULKER,Kararsız Kararlı,122 den 114 e... tebrikler ulker... bravo tahtaci.... bide 90 lara don simdi tam olsun... tabana yakin seyreder kirilirsa satariz.. taban destekleri takip etmeli artik.. yada borsadan tamamen cikmak ta mantikli olabilir.. altin firladi.. usd zor tutuluyor her an solugu 50 lerde alacak gibi... biz neyi kovaliyoruz... tavandan 8 tl inen hisse...,3 saat önce
4140,ULKER,hakan erdil,satanlar sattin yoksa gitmez bu kagit,3 saat önce
4141,ULKER,hakan erdil,keyifler yerinde mi,3 saat önce
4142,ULKER,Mahir Öksüzoglu,bidaha diyorum iste bu kadar beklenti pazarliyip kagidi 122 ye cikarip 114 e dusurmek ki bu hareketi yaklasik 10 gundur yapiyo. kagida olan guvenilir bitir. adiliktir. ytd,3 saat önce
4143,ULKER,Mahir Öksüzoglu,bikan sikilan kimse engellesin birader kimsenin adini anan yok kimsede yorumlarin da adimi kullanmasin. duydun mu mert duydun mu lordingen,3 saat önce
4144,ULKER,Batuhan Ekinci,aciklandimi bilanco,3 saat önce
4145,ULKER,wudi wud,kansiz tahtaci ya,3 saat önce
4146,ULKER,lordlegolas83,mert hay cok yasa. mahir ve kararsiz kararli biktirdi artik.,4 saat önce
4147,ULKER,Kararsız Kararlı,galiba bugun kirmizi yakacak gibi... saka gibi.. blanco olumlu ama tepki kirmizi.. ustelik 122 den mal aldirip o sekilde kirmiziya cakma.. ne guzel bir blanco karsilamasi... bravo.... bu tahtayi kim yonetiyorsa tek derdi guvensizilik olusturmak tahtayi hisseyi kumar masasi gibi tanitmak.... o kadar blanco var en azindan yesil kapat.. birak yesili bari kirmizi kapama... a b versin,4 saat önce
4148,ULKER,Mahir Öksüzoglu,super bilanco sole olcak bole olcak diyip 122 den insanlari icerip alip 115 e vurmak ne olursa olsun tam bi duzmece ytd,4 saat önce
4149,ULKER,erol celepci,once her yerde ulnlu guvenilir denilen uzmanlara para karsiligi reklam yaptir. sonra ky ya cak. parasini hapset . onunla yatirim yap. buyu. patronlar nemalansin. ben de burada bekleyip durayim. enayiyim cunku. kendime cok kiziyorum... hata bizde. almayacaksin ...,4 saat önce
4150,ULKER,Paranin Nabzi,borsayi artik kumarhane yaptilar ciktigi gibi indiriyorlar halkin parasina cokme devri basladi,4 saat önce
4151,ULKER,lordlegolas83,"bilanco acikladi diye, gelip bugun giris yapip, zengin olmak isteyenler gelmis. ulker size gunlukte para kazandirmaz.",4 saat önce
4152,ULKER,Mert Kütük,120 lerden maliyet acanlar olmustur. direk asagiya vurdular. dayanamaz satarlar direk yukari vururlar bu isler boyledir.kolay para yedirmezler. 2 sene once 22 nisan 2022 de 14.50 imis ulker. yatirim tavsiyesi degildir.,5 saat önce
4153,ULKER,Mrtet Reisoglu,sat sat utanmadan sat sana yatirim yapan aklima yanayim seni tavsiye eden arkadasim a hayirla yad ediyorum .,5 saat önce
4154,ULKER,Mrtet Reisoglu,o kadar kar acikla sonuc cop,5 saat önce
4155,ULKER,hakan erdil,bilanco geldikten sonra millet satamadigi alttan aldigi mallari kitler sayin seyirciler,5 saat önce
4156,ULKER,Mahir Öksüzoglu,super bilanco sole olcak bole olcak diyip 122 den insanlari icerip alip 115 e vurmak ne olursa olsun tam bi duzmece ytd,5 saat önce
4157,ULKER,erol celepci,once her yerde ulnlu guvenilir denilen uzmanlara para karsiligi reklam yaptir. sonra ky ya cak. parasini hapset . onunla yatirim yap. buyu. patronlar nemalansin. ben de burada bekleyip durayim. enayiyim cunku. kendime cok kiziyorum... hata bizde. almayacaksin ...,5 saat önce
4158,ULKER,Paranin Nabzi,borsayi artik kumarhane yaptilar ciktigi gibi indiriyorlar halkin parasina cokme devri basladi,6 saat önce
4159,ULKER,lordlegolas83,"bilanco acikladi diye, gelip bugun giris yapip, zengin olmak isteyenler gelmis. ulker size gunlukte para kazandirmaz.",6 saat önce
4160,ULKER,Mert Kütük,120 lerden maliyet acanlar olmustur. direk asagiya vurdular. dayanamaz satarlar direk yukari vururlar bu isler boyledir.kolay para yedirmezler. 2 sene once 22 nisan 2022 de 14.50 imis ulker. yatirim tavsiyesi degildir.,6 saat önce
4161,ULKER,Mrtet Reisoglu,sat sat utanmadan sat sana yatirim yapan aklima yanayim seni tavsiye eden arkadasim a hayirla yad ediyorum .,6 saat önce
4162,ULKER,Mrtet Reisoglu,o kadar kar acikla sonuc cop,6 saat önce
4163,ULKER,hakan erdil,bilanco geldikten sonra millet satamadigi alttan aldigi mallari kitler sayin seyirciler,7 saat önce
4164,ULKER,Murat Alıcı,borsada guzel bir soz vardir kar ve e yakisir diye uc bes kr.neyse al cebe at kardesim bekleme balinalar yedirmez,7 saat önce
4165,ULKER,hakan erdil,3 aydir alis yapiyorum beklentiyi birakta satayim size,7 saat önce
4166,ULKER,hakan erdil,gardasim bilanco aciklandir ee iyi geldi ee herkes girsin ee tavan olsun ee herkes kazansin ee adam beklentiyi aliyor ne zamandir yedirirlermi oyle kolay para,7 saat önce
4167,ULKER,aytac diclem,alis satis goren var mi acaba?,7 saat önce
4168,ULKER,Barış Ugan,kapata kapata doldura doldura gidiyo,7 saat önce
4169,ULKER,Alaca Höyüklü,aciklanan kâr ve ciroya aldanip alanlar tekrar tekrar analizini yapsin derim. hisse artik ucuz degil. her iyi ihtimali fiyatlamis,7 saat önce
4170,ULKER,Alaca Höyüklü,eskiden ulkerden cok guzel paralar kazandim. ama suan artik tepede. ky ya mal kitler balinalar buradan.,7 saat önce
4171,ULKER,Önder Saraç,cok adi bir sirket ulkerden birsey bile almiyorum eti̇ kadar olamaz,8 saat önce
4172,ULKER,Tom Miks,i̇nfo dus sisirdi bugun 1 milyon lot satti.,8 saat önce
4173,ULKER,Mehmet Çetin,utanmasa taban olacak,8 saat önce
4174,ULKER,Mehmet Çetin,hisse ne duserken ne cikarken alinir ulker bana bunu ogretti,8 saat önce
4175,ULKER,Mahir Öksüzoglu,122 den 117 ye bi kerede arkamiza bakmadan gidelim. su ivmeyle de gitmicek sen nezaman gitcen,8 saat önce
4176,ULKER,Hamza Birkin,121 90 ~ 117 10 tahtaci isi biliyor guzel kitledi gibi gozukuyor simdilik aksama ne olur bilemem ama yinede guzel hareket yapiyor,8 saat önce
4177,ULKER,Gönül Sağlam,120 den ekleme yaptim geri gitti,8 saat önce
4178,ULKER,Önder Saraç,allah senin belani versin ulker cok adi bir hissesin +7 ye cikip 2 ye dusmek nedir,8 saat önce
4179,ULKER,aytac diclem,dusuyor yavastan,8 saat önce
4180,ULKER,Mehmet Çetin,117040 tepki verir ins,8 saat önce
4181,ULKER,Mehmet Çetin,destek noktasi 114 mu,8 saat önce
4182,ULKER,Boffacı Adam,girilir mi buradan?,8 saat önce
4183,ULKER,Mert Kütük,birde temettu verse tadindan yenmez.,9 saat önce
4184,ULKER,Dila Aydın,ulker 🧿🧿🧿,9 saat önce
4185,ULKER,Mehmet Çetin,hayir mubarek gun guldur yuzumuzu 😀,9 saat önce
4186,ULKER,OĞUZHAN BENİBİL,bu gun tavan insallah,9 saat önce
4187,ULKER,Mehmet Çetin,kademeler nasil derinlik atabilecek olan varmi,9 saat önce
4188,ULKER,Hamza Birkin,121 90 masallah masallah,9 saat önce
4189,ULKER,Mert Kütük,an itibariyle 121 tl.,9 saat önce
4190,ULKER,Önder Saraç,bugun tavan yaparsa yol uzun ama ytd,9 saat önce
4191,ULKER,Mert Kütük,endeks ne zamandan beri yatay gidiyor. ulker kapanislari devam ediyor. 3200 lot 29.80 maliyetle yolumuz uzun. herkese iyi yatirimlar. ytd.,9 saat önce
4192,ULKER,Mert Kütük,2 aydan beri kiramadigi 114 tl yi kirmis oldu. bu hisse size daha ne yapsin.,9 saat önce
4193,ULKER,şahin uysal,aceleye gerek yok yavas yavas hersey guzel olacak,9 saat önce
4194,ULKER,Gönül Sağlam,bu fiyattan xlinirmi,10 saat önce
4195,ULKER,Alpdoğan Arıpınar,cok sik rastlanan durumlar..bilanco iyi gelecek..geldi ve beklenti bitti..dua edelim de eksiye girmesin..tabii bunun bir nedeni de borsanin genel olarak iyi olmamasi..,10 saat önce
4196,ULKER,MelikBurak Celik,dusuyor deniyor hala cikiyor problem ne ?,11 saat önce
4197,ULKER,Yakari 93,tavan tavan cigligi atanlar...pegasus 20 milyar kâr acikladi. yetmedi 3.8 kat bedelsiz acikladi...o gunden beri belini dogrultamadi...borsa gaz isi degildir. yatirim tavsiyesi degildir kisisel gorusum,11 saat önce
4198,ULKER,joseph gk,tahtacida is yok satislari karsilayip direk tavan acacakti. millet tavandan mallanacak endeksin ufak dususlerinde dik duracakti. ky yem ediyorlar balinalara. ytd,11 saat önce
4199,ULKER,SERDAR UNLÜ,endeks asagi cekiyor guzelim bilanco bic oldu...,11 saat önce
4200,ULKER,Selami Sahin,anlayan bi yaziversin,11 saat önce
4201,ULKER,Son Osmanlı,bilanco kotu gelseymis ne olurda acaba,11 saat önce
4202,ULKER,Son Osmanlı,ne oldu simdi buna dusuyor ki,11 saat önce
4203,ULKER,Barış Ugan,haydi ulker 300 'ler yolunda kim tutar seni😎,11 saat önce
4204,ULKER,Hamza Birkin,120 ile acilis geldi hayirlisi olsun arkadaslar,11 saat önce
4205,ULKER,Hamza Birkin,t 123 00,11 saat önce
4206,ULKER,Özcan Cerit,biloncoyu kisa zamanda fiyatladi zaten geri gelmese bari artik,17 saat önce
4207,ULKER,Idris Guner,blanconun iyi gelecegi satin alindi.yarin insallah taklaya gelmeyiz,18 saat önce
4208,ULKER,cem cem,gecen yil 32 tl almistim 1000 lot 1 adet dahi satmadim vaybe nerden nereye,20 saat önce
4209,ULKER,Barış Ugan,tesekkurler ulker,21 saat önce
4210,ULKER,Dila Aydın,ulkerr masallah 🧿🧿🧿,23 saat önce
4211,ULKER,Borsa Fan,"2023 favok 18milyar, finansman gideri 18milyar....... net parasal pozisyon kazanclari 4.47 milyar....... net kar burdan geliyor... bu kalemin ne oldugunu aciklayabilecek varmi ?",23 saat önce
4212,ULKER,Simon Bolivar,"masallah yatirimcisina hayirli olsun. ben cok borclu diye bunu degil, ayni isi yapan baska kagit almistim darisi onun da basina insaallah. ulker yatirimcisina allah bin bereket versin",23 saat önce
4213,VAKBN,Hikmet Yıldırım,allah belanizi versin,1 saat önce
4214,VAKBN,Sukru Uysal,indir kaldir indir kldir yemezler cok gorduk bu oyunlari ike ike gidecen hedefine,1 saat önce
4215,VAKBN,Emanuke Emanuke,i̇nss burnunuzdan cikar ins,1 saat önce
4216,VAKBN,Yusuf fofana,batak kredi vermisler harami haramzadeler yandaslara ky den cikartma derdinde saehteakarlar,2 saat önce
4217,VAKBN,Yusuf fofana,yolsuzluk icin borsada az bir hisse olmasi nedeni,2 saat önce
4218,VAKBN,Abc Abc,koca bankayi oyuncak ettiniz,2 saat önce
4219,VAKBN,Abc Abc,eksi yak eksi bedava dagit ..........,2 saat önce
4220,VAKBN,Abc Abc,senin gibi bankaninda yonetimininde . . ..........,3 saat önce
4221,VAKBN,Ömer faruk Nohut,sorun alislarin olmamasi degil sorun tahtanin sig hareket etmesi tahtada manipulasyon var,3 saat önce
4222,VAKBN,Yusuf fofana,batak kredi vermisler harami haramzadeler yandaslara ky den cikartma derdinde saehteakarlar,4 saat önce
4223,VAKBN,Akinci Gu,nasil can vercen bakalim agzindan sisc acaksinn,5 saat önce
4224,VAKBN,Ömer faruk Nohut,en son yaptigi tavan 2023 mayis ayi lanet bankanin,5 saat önce
4225,VAKBN,Pazarlamacılar Horozbucocugudur,"yaf ne davasi dava mavayla alakasi yok alanin elsne veriyorlar. ucuz deyip millet daliyor, dipsiz kuyu mk bunun ucuzu 0 (sifir) onun disinda pahali",6 saat önce
4226,VAKBN,Emanuke Emanuke,dava sonucu halaaaa neden aciklanmadi????????,6 saat önce
4227,VAKBN,Emanuke Emanuke,giden gitti zaten bu saatten sonra hisse degismez,6 saat önce
4228,VAKBN,Pazarlamacılar Horozbucocugudur,bunla halkb ile fiyati ayni yapti ve yapmakla kalmadi tahtaci da ayni bu isin ve bukadar sikmanin ardindan bisey cikicak ama ne ? birlesmesin bunlar. yada birlesip ky ye kaymasin;-),6 saat önce
4229,VAKBN,Pazarlamacılar Horozbucocugudur,nihat nakitogluyla batmaya dogru,6 saat önce
4230,VAKBN,Ömer Atay,o.evld 47 zarar yazdi,7 saat önce
4231,VAKBN,Abc Abc,dunden beri dikkat ediyorum bir suru beddua eden olmus adamlara birsey olmuyor beddua demekki ise yaramiyor haramla zaten problemleri yok nasil kurtulacagiz acaba,7 saat önce
4232,VAKBN,Reaya Crew,sabirli olun yakin zamanda yeni zirvesine gelir. en fazla secime kadar bekletir,7 saat önce
4233,VAKBN,Vedat Şahan,butun bankalar artarken bu neden artmaz,7 saat önce
4234,VAKBN,AAA AAA,vakif seni s,7 saat önce
4235,VAKBN,Emanuke Emanuke,i̇nsallah burnununzdan fitil fitik cikar bu nize yaptiklarixn,8 saat önce
4236,VAKBN,Emanuke Emanuke,akbank paranin icinden gecti,8 saat önce
4237,VAKBN,AAA AAA,vakif seni s,9 saat önce
4238,VAKBN,Emanuke Emanuke,i̇nsallah burnununzdan fitil fitik cikar bu nize yaptiklarixn,9 saat önce
4239,VAKBN,Emanuke Emanuke,akbank paranin icinden gecti,9 saat önce
4240,VAKBN,Emanuke Emanuke,ozeller nasil ucuyorlar,10 saat önce
4241,VAKBN,İdris Ovalı,keske parayi vakifbank’a yatiracagima pavyonda yeseydim,10 saat önce
4242,VAKBN,Sukru Uysal,kan emici sulukler bugun ne yapacaklar,10 saat önce
4243,VAKBN,FENOMEN DAYI,oglum parami geri verin yoksa gelir zehra gunes i z kerem,18 saat önce
4244,VAKBN,Alptekin Daban,bu hisseyi alanin kendine saygisi yoktur mk,23 saat önce
4245,YEOTK,İbrahim Kaymak,ahaaaaaaa batmisizya emrah,1 saat önce
4246,YEOTK,Ali Canıtez,karanliktan 217 cikti,3 saat önce
4247,YEOTK,fikret öz,vallahi utandirdi bu hisse,3 saat önce
4248,YEOTK,edijona Eddy,karanlikta tavan :),3 saat önce
4249,YEOTK,Serdal Ozturk,iroooncuk neredesin hadi bize bi destek direnc versene gunu mutlu bitirelim ne zaman tavan tavan gider onuda soyle ama,3 saat önce
4250,YEOTK,edijona Eddy,223 den satis verdim. gitmedi. ah ah. uctu baraciklar..,3 saat önce
4251,YEOTK,Kemal Güllü,almicaksin aldikca asagi aldikca asagi,3 saat önce
4252,YEOTK,Mustafa Özdemir,kendine yakisir sekilde yine yerlerde surunuyor bizide surunduruyor,3 saat önce
4253,YEOTK,Erdem Çınar,astor da fena dusuyor adamlar yine korkulan seviyelere degdirecekler sanirim.enerjileri tekrardan.,3 saat önce
4254,YEOTK,edijona Eddy,gel gel bitti. seans devam ediyor.,4 saat önce
4255,YEOTK,SabırlıAdam,"tamamen sabir isi arkadaslar, 6-7 aydir herkes hakli,250 ve ustu seviyeler de maliyetlenenler icerde su anda ama emin olun ivmelenmeye basladigin da x2-x3 yapacaktir, bu mayistami baslar hazirandami bilinmez ama olacak.",4 saat önce
4256,YEOTK,Uğur Devecili,ya yukselse ne olacak zaten yarin yine geri alacak. dusecekse bir an once dussun de onumuzu gorelim. 180 de derdi bir an once gelsin. bugun + 3 yapsa ne olacak yarin - 4 yaptiktan sonra. devamlilik ve verim yok. o yuzden nereye dusecekse dussun.,4 saat önce
4257,YEOTK,Harun Sönmez,her gun ayni hareket kirmizi kapatir sifira duste sende rahatla bizde rahatlayalim ytd,4 saat önce
4258,YEOTK,GOKALAF,188 geliyooorrr ytd.,4 saat önce
4259,YEOTK,Selcuk Kara,yukari cikicam diye numara yapiyor yersen,4 saat önce
4260,YEOTK,edijona Eddy,endeks e takildik bugun de helal be her gun surcecek birsey buluyorsunuz,5 saat önce
4261,YEOTK,Ali Canıtez,bu aksam bi bedelsiz haberi gelir mi acaba,5 saat önce
4262,YEOTK,Seyhan Özdağlı,ayaga kalk ve sahlan yeocan. ama geri gulmeden..,5 saat önce
4263,YEOTK,Orta vade ŞaBaN,sende artik bi hareketlen ustundeki tozu topragi silkele hadi oglum kalk ayaga.,5 saat önce
4264,YEOTK,Sibel Ünal Görmen,iki haftadir ayni seyi yapiyorsun yeo.,5 saat önce
4265,YEOTK,Atakan Atakan,tavan olmasi icin islem hacminin 2 milyonu gecmesi gerekir. suan 400 bin. yanlis anlamayin ama bu hacimle gitmez. dun bile yaklasik 700 bin hacim vardi. i̇nsaallah yanilirim da yukselir. tekrar 280 lere hatta 300 lere en kisa surede cikar.,5 saat önce
4266,YEOTK,Bilal Tülle,gelgelmis:),5 saat önce
4267,YEOTK,Atakan Atakan,anlik 222 .islam hacmi 400 bin. cok dusuk,5 saat önce
4268,YEOTK,Oguz Tura,bilanco aciklanacak bence,5 saat önce
4269,YEOTK,Erdem Çınar,diger komsu eerjilerin hic kili kipirdamadi 3 tl lik cikisda😃😃,5 saat önce
4270,YEOTK,Ekrem Bat,gel gelmi yapiyor acaba🤔,5 saat önce
4271,YEOTK,fikret öz,geliyor gelmekten olan ben yeotk,5 saat önce
